instancia,nombre,t_ordenamiento,t_lineal,t_binaria
50,Venusaur,0.000083,0.000003,0.000000
50,Venusaur,0.000083,0.000003,0.000000
50,Ivysaur,0.000083,0.000003,0.000000
51,Venusaur,0.000075,0.000003,0.000000
51,Venusaur,0.000075,0.000003,0.000000
51,Venusaur,0.000075,0.000003,0.000000
51,Venusaur,0.000075,0.000003,0.000000
51,Squirtle,0.000075,0.000003,0.000000
52,Venusaur,0.000075,0.000004,0.000000
52,Venusaur,0.000075,0.000003,0.000000
52,Venusaur,0.000075,0.000003,0.000000
52,Venusaur,0.000075,0.000003,0.000000
52,Bulbasaur,0.000075,0.000003,0.000001
53,Venusaur,0.000077,0.000004,0.000000
53,Venusaur,0.000077,0.000003,0.000000
53,Venusaur,0.000077,0.000003,0.000000
53,Venusaur,0.000077,0.000003,0.000000
53,Wartortle,0.000077,0.000003,0.000000
54,Venusaur,0.000075,0.000003,0.000000
54,Venusaur,0.000075,0.000003,0.000000
54,Venusaur,0.000075,0.000003,0.000000
54,Venusaur,0.000075,0.000003,0.000000
54,Ivysaur,0.000075,0.000003,0.000000
55,Venusaur,0.000075,0.000003,0.000000
55,Venusaur,0.000075,0.000003,0.000000
55,Venusaur,0.000075,0.000003,0.000000
55,Venusaur,0.000075,0.000003,0.000000
55,Squirtle,0.000075,0.000004,0.000000
56,Venusaur,0.000072,0.000003,0.000000
56,Venusaur,0.000072,0.000003,0.000000
56,Venusaur,0.000072,0.000003,0.000000
56,Venusaur,0.000072,0.000003,0.000000
56,Bulbasaur,0.000072,0.000003,0.000000
57,Venusaur,0.000072,0.000003,0.000000
57,Venusaur,0.000072,0.000003,0.000000
57,Venusaur,0.000072,0.000003,0.000000
57,Venusaur,0.000072,0.000003,0.000000
57,Wartortle,0.000072,0.000003,0.000000
58,Venusaur,0.000095,0.000003,0.000000
58,Venusaur,0.000095,0.000003,0.000001
58,Venusaur,0.000095,0.000007,0.000000
58,Venusaur,0.000095,0.000004,0.000000
58,Ivysaur,0.000095,0.000003,0.000000
59,Venusaur,0.000074,0.000003,0.000000
59,Venusaur,0.000074,0.000003,0.000000
59,Venusaur,0.000074,0.000003,0.000000
59,Venusaur,0.000074,0.000003,0.000000
59,Squirtle,0.000074,0.000003,0.000000
60,Venusaur,0.000078,0.000003,0.000000
60,Venusaur,0.000078,0.000003,0.000000
60,Venusaur,0.000078,0.000003,0.000000
